"short_Tag","Trait","y2019","y2021","y2020","n_obs","change_19_21","stability","range_all","slope1","slope2","crossover"
"18_11","Protein",-0.596674400618715,-1.01819088564059,-1.54454565408253,3,-0.421516485021872,1.47422602190575,0.947871253463812,-0.947871253463812,0.526354768441941,0.947871253463812
"18_13","Protein",0.676658932714618,-0.466190885640587,-0.0395456540825272,3,-1.14284981835521,1.14284981835521,1.14284981835521,-0.716204586797145,-0.42664523155806,0
"18_17","Protein",-2.63334106728538,-1.62369088564059,-2.67204565408253,3,1.0096501816448,1.08705935523909,1.04835476844194,-0.0387045867971447,1.04835476844194,1.04835476844194
"18_20","Protein",0.583325599381285,-0.562857552307253,-1.87704565408253,3,-1.14618315168854,3.77455935523909,2.46037125346381,-2.46037125346381,1.31418810177527,2.46037125346381
"19_02","Protein",-0.00334106728538212,-1.35019088564059,0.240454345917473,3,-1.3468498183552,1.83444064476091,1.59064523155806,0.243795413202855,-1.59064523155806,1.59064523155806
"19_03","Protein",1.87999226604795,-0.820190885640587,0.987954345917472,3,-2.70018315168854,2.70018315168854,2.70018315168854,-0.892037920130479,-1.80814523155806,0
"19_04","Protein",2.08999226604795,2.05630911435941,2.12795434591747,3,-0.0336831516885363,0.10960731142758,0.0716452315580582,0.0379620798695219,-0.0716452315580582,0.0716452315580582
"19_07","Protein",-1.37000773395205,0.0763091143594137,0.307954345917474,3,1.44631684831146,1.90960731142758,1.67796207986952,1.67796207986952,-0.23164523155806,1.67796207986952
"19_08","Protein",2.88332559938128,1.17630911435941,2.04045434591747,3,-1.70701648502187,1.70701648502187,1.70701648502187,-0.842871253463811,-0.86414523155806,0
"19_09","Protein",0.0466589327146174,-0.331190885640586,-1.41704565408253,3,-0.377849818355203,2.54955935523909,1.46370458679714,-1.46370458679714,1.08585476844194,1.46370458679714
"19_10","Protein",1.65999226604795,1.97047578102608,0.650454345917473,3,0.31048351497813,2.32955935523908,1.32002143510861,-1.00953792013048,1.32002143510861,1.32002143510861
"19_14","Protein",0.226658932714617,-1.69119088564059,-1.87204565408253,3,-1.9178498183552,2.27955935523909,2.09870458679714,-2.09870458679714,0.180854768441941,2.09870458679714
"19_15","Protein",0.369992266047951,-2.32369088564059,-1.49954565408253,3,-2.69368315168854,2.69368315168854,2.69368315168854,-1.86953792013048,-0.824145231558058,0
"19_20","Protein",0.599992266047951,0.853809114359414,1.67128767925081,3,0.253816848311464,1.88877397809425,1.07129541320286,1.07129541320286,-0.817478564891392,1.07129541320286
"20_01","Protein",-0.310007733952049,1.11780911435941,1.25295434591747,3,1.42781684831146,1.69810731142758,1.56296207986952,1.56296207986952,-0.135145231558059,1.56296207986952
"20_02","Protein",-0.710007733952049,-2.39619088564059,-1.81204565408253,3,-1.68618315168854,1.68618315168854,1.68618315168854,-1.10203792013048,-0.584145231558059,0
"20_04","Protein",-1.58334106728538,-1.07119088564059,-1.12954565408253,3,0.512150181644796,0.512150181644796,0.512150181644796,0.453795413202856,0.0583547684419408,0
"20_05","Protein",2.81332559938128,1.31380911435941,2.21295434591747,3,-1.49951648502187,1.49951648502187,1.49951648502187,-0.600371253463811,-0.89914523155806,0
"20_07","Protein",1.30999226604795,-1.57869088564059,0.772954345917473,3,-2.88868315168854,2.88868315168854,2.88868315168854,-0.537037920130478,-2.35164523155806,0
"20_08","Protein",1.64332559938128,-1.28219088564059,2.61545434591747,3,-2.92551648502187,4.86977397809425,3.89764523155806,0.972128746536188,-3.89764523155806,3.89764523155806
"20_10","Protein",0.543325599381284,-1.66869088564059,-0.947045654082528,3,-2.21201648502187,2.21201648502187,2.21201648502187,-1.49037125346381,-0.721645231558059,0
"20_13","Protein",1.64332559938128,-0.876190885640586,-0.914545654082527,3,-2.51951648502187,2.59622602190575,2.55787125346381,-2.55787125346381,0.0383547684419409,2.55787125346381
"20_15","Protein",1.78665893271462,0.713809114359414,1.28295434591747,3,-1.0728498183552,1.0728498183552,1.0728498183552,-0.503704586797145,-0.569145231558058,0
"20_16","Protein",-0.726674400618715,0.795809114359414,0.957954345917473,3,1.52248351497813,1.84677397809425,1.68462874653619,1.68462874653619,-0.162145231558059,1.68462874653619
"21_01","Protein",1.54665893271462,-1.10869088564059,0.262954345917472,3,-2.6553498183552,2.6553498183552,2.6553498183552,-1.28370458679715,-1.37164523155806,0
"21_02","Protein",3.99665893271462,2.53630911435941,3.22045434591747,3,-1.4603498183552,1.4603498183552,1.4603498183552,-0.776204586797146,-0.684145231558058,0
"21_03","Protein",1.22332559938128,1.99130911435941,2.18295434591747,3,0.767983514978129,1.15127397809425,0.959628746536188,0.959628746536188,-0.191645231558058,0.959628746536188
"21_04","Protein",2.01665893271462,2.40380911435941,2.40795434591747,3,0.387150181644796,0.395440644760914,0.391295413202855,0.391295413202855,-0.00414523155805879,0.391295413202855
"21_05","Protein",0.413325599381285,1.81130911435941,1.72045434591747,3,1.39798351497813,1.39798351497813,1.39798351497813,1.30712874653619,0.0908547684419414,0
"21_07","Protein",4.68165893271462,2.67980911435941,3.73545434591747,3,-2.0018498183552,2.0018498183552,2.0018498183552,-0.946204586797144,-1.05564523155806,0
"21_10","Protein",0.333325599381284,2.29380911435941,-1.15204565408253,3,1.96048351497813,4.93122602190575,3.44585476844194,-1.48537125346381,3.44585476844194,3.44585476844194
"21_11","Protein",1.72665893271462,-0.348690885640587,2.74045434591747,3,-2.0753498183552,4.10294064476091,3.08914523155806,1.01379541320286,-3.08914523155806,3.08914523155806
"21_15","Protein",2.01665893271462,1.68714244769275,-0.244545654082527,3,-0.329516485021871,4.19289268857242,2.26120458679714,-2.26120458679714,1.93168810177527,2.26120458679714
"21_20","Protein",1.52999226604795,0.938809114359413,-0.537045654082527,3,-0.591183151688538,3.54289268857242,2.06703792013048,-2.06703792013048,1.47585476844194,2.06703792013048
"22_01","Protein",-1.10334106728538,-0.936190885640587,-0.767045654082527,3,0.167150181644796,0.505440644760915,0.336295413202856,0.336295413202856,-0.169145231558059,0.336295413202856
"22_03","Protein",-0.0900077339520493,0.923809114359415,-0.947045654082528,3,1.01381684831146,2.72789268857242,1.87085476844194,-0.857037920130479,1.87085476844194,1.87085476844194
"22_04","Protein",-3.20667440061872,-3.29952421897392,-1.35954565408253,3,-0.0928498183552042,3.78710731142758,1.93997856489139,1.84712874653619,-1.93997856489139,1.93997856489139
"22_07","Protein",0.666658932714617,1.25780911435941,1.59295434591747,3,0.591150181644796,1.26144064476091,0.926295413202855,0.926295413202855,-0.335145231558059,0.926295413202855
"22_09","Protein",0.226658932714617,-0.161190885640586,0.555454345917472,3,-0.387849818355203,1.04544064476091,0.716645231558058,0.328795413202855,-0.716645231558058,0.716645231558058
"22_11","Protein",0.146658932714617,-0.063690885640586,-1.66454565408253,3,-0.210349818355203,3.41205935523909,1.81120458679714,-1.81120458679714,1.60085476844194,1.81120458679714
"22_13","Protein",-0.243341067285383,-1.30369088564059,-1.65204565408253,3,-1.0603498183552,1.75705935523908,1.40870458679714,-1.40870458679714,0.348354768441941,1.40870458679714
"22_17","Protein",-2.62000773395205,-0.96952421897392,-2.15454565408253,3,1.65048351497813,1.65048351497813,1.65048351497813,0.465462079869521,1.18502143510861,0
"22_19","Protein",-0.513341067285383,-1.76619088564059,1.91295434591747,3,-1.2528498183552,6.10544064476091,3.67914523155806,2.42629541320286,-3.67914523155806,3.67914523155806
"22_20","Protein",0.0566589327146172,-1.27619088564059,-0.682045654082528,3,-1.3328498183552,1.3328498183552,1.3328498183552,-0.738704586797145,-0.594145231558058,0
"23_02","Protein",2.52332559938129,-0.941190885640586,-0.457045654082528,3,-3.46451648502187,3.46451648502187,3.46451648502187,-2.98037125346381,-0.484145231558058,0
"23_05","Protein",0.563325599381284,1.86047578102608,1.18545434591747,3,1.2971501816448,1.2971501816448,1.2971501816448,0.622128746536188,0.675021435108609,0
"23_08","Protein",-2.34667440061872,-1.06819088564059,-1.25204565408253,3,1.27848351497813,1.27848351497813,1.27848351497813,1.09462874653619,0.183854768441941,0
"23_09","Protein",0.553325599381285,0.453809114359414,1.36795434591747,3,-0.0995164850218708,1.72877397809425,0.914145231558059,0.814628746536188,-0.914145231558059,0.914145231558059
"23_11","Protein",0.40999226604795,-0.618690885640586,-1.35704565408253,3,-1.02868315168854,2.50539268857242,1.76703792013048,-1.76703792013048,0.738354768441942,1.76703792013048
"23_12","Protein",-0.166674400618716,0.761309114359414,-0.969545654082527,3,0.92798351497813,2.53372602190575,1.73085476844194,-0.802871253463811,1.73085476844194,1.73085476844194
"23_14","Protein",3.02332559938128,2.74880911435941,2.93045434591747,3,-0.27451648502187,0.27451648502187,0.27451648502187,-0.0928712534638114,-0.181645231558059,0
"23_18","Protein",1.93332559938129,0.118809114359413,1.70045434591747,3,-1.81451648502187,1.81451648502187,1.81451648502187,-0.232871253463813,-1.58164523155806,0
"23_19","Protein",0.946658932714618,0.547142447692747,-0.977045654082528,3,-0.399516485021871,3.44789268857242,1.92370458679715,-1.92370458679715,1.52418810177527,1.92370458679715
"23_20","Protein",-0.843341067285383,-0.180190885640587,0.257954345917473,3,0.663150181644797,1.53944064476092,1.10129541320286,1.10129541320286,-0.43814523155806,1.10129541320286
"24_01","Protein",3.20999226604795,1.03047578102608,-0.607045654082527,3,-2.17951648502187,5.45455935523909,3.81703792013048,-3.81703792013048,1.63752143510861,3.81703792013048
"24_03","Protein",-0.00334106728538271,0.336309114359413,-0.172045654082527,3,0.339650181644796,0.677059355239085,0.50835476844194,-0.168704586797144,0.50835476844194,0.50835476844194
"24_04","Protein",2.38332559938128,0.716309114359414,1.75045434591747,3,-1.66701648502187,1.66701648502187,1.66701648502187,-0.632871253463812,-1.03414523155806,0
"24_05","Protein",1.09665893271462,1.24780911435941,0.985454345917471,3,0.151150181644795,0.373559355239089,0.262354768441942,-0.111204586797147,0.262354768441942,0.262354768441942
"24_06","Protein",2.35332559938128,4.67630911435941,3.21045434591747,3,2.32298351497813,2.32298351497813,2.32298351497813,0.857128746536188,1.46585476844194,0
"24_07","Protein",2.11665893271462,0.691809114359413,1.34795434591747,3,-1.4248498183552,1.4248498183552,1.4248498183552,-0.768704586797146,-0.656145231558059,0
"24_09","Protein",-2.38334106728538,-0.558190885640586,-0.827045654082527,3,1.8251501816448,1.8251501816448,1.8251501816448,1.55629541320286,0.268854768441941,0
"24_10","Protein",2.83665893271462,1.27380911435941,2.21795434591747,3,-1.5628498183552,1.5628498183552,1.5628498183552,-0.618704586797145,-0.94414523155806,0
"24_17","Protein",1.65665893271462,2.74130911435941,2.81045434591747,3,1.0846501816448,1.22294064476091,1.15379541320286,1.15379541320286,-0.0691452315580587,1.15379541320286
"24_18","Protein",1.43999226604795,3.12180911435941,0.505454345917473,3,1.68181684831146,3.55089268857242,2.61635476844194,-0.934537920130476,2.61635476844194,2.61635476844194
"25_05","Protein",-0.610007733952049,1.36380911435941,0.132954345917473,3,1.97381684831146,1.97381684831146,1.97381684831146,0.742962079869523,1.23085476844194,0
"25_07","Protein",1.31332559938128,2.58380911435941,2.11295434591747,3,1.27048351497813,1.27048351497813,1.27048351497813,0.799628746536188,0.470854768441941,0
"25_08","Protein",1.08332559938128,-0.0595242189739196,1.24295434591747,3,-1.1428498183552,1.46210731142758,1.30247856489139,0.159628746536188,-1.30247856489139,1.30247856489139
"25_09","Protein",0.72999226604795,-0.923690885640587,0.410454345917473,3,-1.65368315168854,1.65368315168854,1.65368315168854,-0.319537920130477,-1.33414523155806,0
"25_10","Protein",0.989992266047951,0.225809114359414,1.87045434591747,3,-0.764183151688537,2.52510731142758,1.64464523155806,0.880462079869521,-1.64464523155806,1.64464523155806
"25_11","Protein",-0.346674400618715,1.24180911435941,0.962954345917472,3,1.58848351497813,1.58848351497813,1.58848351497813,1.30962874653619,0.278854768441941,0
"25_13","Protein",0.726658932714618,1.41714244769275,2.07795434591747,3,0.690483514978129,2.01210731142758,1.35129541320285,1.35129541320285,-0.660811898224725,1.35129541320285
"25_14","Protein",0.313325599381284,0.356309114359414,0.372954345917473,3,0.0429835149781296,0.0762739780942485,0.059628746536189,0.059628746536189,-0.0166452315580594,0.059628746536189
"25_16","Protein",-0.680007733952049,0.823809114359413,-1.59704565408253,3,1.50381684831146,3.33789268857242,2.42085476844194,-0.917037920130479,2.42085476844194,2.42085476844194
"26_01","Protein",1.09999226604795,0.407809114359414,0.952954345917473,3,-0.692183151688537,0.692183151688537,0.692183151688537,-0.147037920130478,-0.545145231558059,0
"26_02","Protein",1.25999226604795,-0.824190885640587,0.280454345917472,3,-2.08418315168854,2.08418315168854,2.08418315168854,-0.979537920130479,-1.10464523155806,0
"26_03","Protein",0.886658932714617,0.216309114359414,-0.217045654082528,3,-0.670349818355203,1.53705935523909,1.10370458679715,-1.10370458679715,0.433354768441942,1.10370458679715
"26_04","Protein",0.246658932714618,-1.18419088564059,0.00545434591747185,3,-1.4308498183552,1.4308498183552,1.4308498183552,-0.241204586797146,-1.18964523155806,0
"26_07","Protein",-0.086674400618716,1.49180911435941,-1.57454565408253,3,1.57848351497813,4.55422602190575,3.06635476844194,-1.48787125346381,3.06635476844194,3.06635476844194
"26_09","Protein",0.0999922660479508,-0.522857552307253,-0.782045654082527,3,-0.622849818355204,1.14122602190575,0.882037920130478,-0.882037920130478,0.259188101775274,0.882037920130478
"26_12","Protein",-0.0533410672853828,-0.874190885640586,0.942954345917473,3,-0.820849818355204,2.81344064476091,1.81714523155806,0.996295413202856,-1.81714523155806,1.81714523155806
"26_13","Protein",-1.43334106728538,-1.17869088564059,1.18045434591747,3,0.254650181644796,4.97294064476091,2.61379541320285,2.61379541320285,-2.35914523155806,2.61379541320285
"26_14","Protein",0.313325599381285,2.96380911435941,2.06545434591747,3,2.65048351497813,2.65048351497813,2.65048351497813,1.75212874653619,0.898354768441941,0
"26_19","Protein",-1.64000773395205,-2.82419088564059,-2.07454565408253,3,-1.18418315168854,1.18418315168854,1.18418315168854,-0.434537920130478,-0.749645231558059,0
"27_01","Protein",-1.76000773395205,0.655809114359413,-1.19704565408253,3,2.41581684831146,2.41581684831146,2.41581684831146,0.562962079869522,1.85285476844194,0
"27_02","Protein",-2.06000773395205,-1.49019088564059,-1.34454565408253,3,0.569816848311463,0.86110731142758,0.715462079869522,0.715462079869522,-0.145645231558059,0.715462079869522
"27_03","Protein",-0.906674400618716,-0.883690885640585,-1.47704565408253,3,0.0229835149781309,1.16372602190575,0.593354768441942,-0.570371253463811,0.593354768441942,0.593354768441942
"27_07","Protein",-1.44667440061872,0.0871424476927475,-1.37454565408253,3,1.53381684831146,1.53381684831146,1.53381684831146,0.0721287465361884,1.46168810177528,0
"27_09","Protein",-1.49334106728538,-1.75119088564059,-0.832045654082528,3,-0.257849818355204,1.58044064476091,0.919145231558059,0.661295413202855,-0.919145231558059,0.919145231558059
"27_10","Protein",-0.48000773395205,-1.49952421897392,-1.49704565408253,3,-1.01951648502187,1.01951648502187,1.01951648502187,-1.01703792013048,-0.00247856489139253,0
"27_14","Protein",-2.10000773395205,0.636309114359414,-1.68454565408253,3,2.73631684831146,2.73631684831146,2.73631684831146,0.415462079869522,2.32085476844194,0
"27_15","Protein",-1.63334106728538,-0.334190885640586,-0.707045654082527,3,1.2991501816448,1.2991501816448,1.2991501816448,0.926295413202855,0.372854768441941,0
"27_16","Protein",-1.38667440061872,-1.19869088564059,-1.24954565408253,3,0.187983514978129,0.187983514978129,0.187983514978129,0.137128746536187,0.0508547684419418,0
"27_18","Protein",-1.85334106728538,-0.0136908856405866,-2.50954565408253,3,1.8396501816448,3.15205935523909,2.49585476844194,-0.656204586797145,2.49585476844194,2.49585476844194
"28_02","Protein",1.24332559938128,2.54630911435941,0.590454345917473,3,1.30298351497813,2.60872602190575,1.95585476844194,-0.652871253463811,1.95585476844194,1.95585476844194
"28_05","Protein",0.656658932714618,2.82130911435941,2.02795434591747,3,2.1646501816448,2.1646501816448,2.1646501816448,1.37129541320285,0.793354768441941,0
